#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
20,100,5,0.01262188377392891,0.04148270986831358,20,0.008666358249772108,0.011890341322251682
30,100,5,0.012088845183834698,0.04132918733716803,30,0.008423460954117288,0.011817933963352498
50,100,5,0.013993333181403826,0.041284412685086605,50,0.008311640838650866,0.012479824581169592
75,100,5,0.013928842145244598,0.04129335025624026,74,0.008338760255241568,0.01243007027170954
100,100,5,0.014060785323609852,0.04127586481817685,96,0.008323605287146764,0.012411571734723717
10,10,6,0.015643816317228793,0.04217909314087511,10,0.008978003646308115,0.01517924327256667
20,10,6,,,,,
30,10,6,,,,,
50,10,6,,,,,
75,10,6,,,,,
100,10,6,,,,,
10,20,6,0.01184928122151324,0.04157539396129445,10,0.01085368413855973,0.011833480577708692
20,20,6,0.009258902917046489,0.040825782110793074,20,0.006820758887876036,0.008298437171322287
30,20,6,,,,,
50,20,6,,,,,
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.01232232133090247,0.0413927927762443,10,0.008774618505013692,0.012288763788535842
20,30,6,0.008992366909753876,0.04059697217460346,20,0.0037145601640838737,0.008679520222322948
30,30,6,0.009147142054086909,0.04043894657954624,30,0.006872461106046799,0.008662753877077982
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.009005205104831358,0.04158634929402005,10,0.008631604375569738,0.008643739079738392
20,50,6,0.009794080674567012,0.04103188352373747,20,0.00700045123062899,0.00939740070547517
30,50,6,0.011568992859313272,0.041047024175008606,30,0.007483361440291706,0.009394129292342745
50,50,6,0.012076245670009115,0.040935611864667286,48,0.007271075660893346,0.009202816021946588
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.006851970373746591,0.04125109861033729,10,0.005234045123062906,0.006849177155526617
20,75,6,0.006078137192342757,0.04072364081635369,20,0.005458746581586145,0.006043316966255624
30,75,6,0.008079925402613194,0.040694582505809776,30,0.005847840322090552,0.007607572480669639
50,75,6,0.008617020510483136,0.04061897312264357,49,0.005050818140382866,0.006247140580193535
75,75,6,0.009172432239440904,0.040597271799844015,69,0.006230626709206933,0.006778214664927936
100,75,6,,,,,
10,100,6,0.007861086144029177,0.041647498336864174,10,0.006478003646308114,0.007852067761474239
20,100,6,0.008294458979033739,0.041151065839143124,20,0.007286458523245216,0.008206067634944183
30,100,6,0.007490818748100885,0.0409344141172754,30,0.006604105135217257,0.007165957509559703
50,100,6,0.009616760711030079,0.040895065556554235,50,0.006586025524156792,0.0076113443734008995
75,100,6,0.00915419462169553,0.04088117902155981,74,0.006789687025220297,0.007567291226529909
100,100,6,0.010387717866909755,0.04087793318645396,96,0.006652228805834094,0.007526924480079744
10,10,7,0.015643816317228793,0.04217909314087511,10,0.008978003646308115,0.01517924327256667
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.010702579762989979,0.04141373489110301,10,0.00904311759343666,0.010540839665915512
20,20,7,0.008937392889699188,0.04070797354196901,20,0.006443593892433919,0.008112317594598394
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.008509171832269832,0.04098379642255242,10,0.006389469006381047,0.008504076942885517
20,30,7,0.010441678669097548,0.04076074792665452,20,0.0036131472196900736,0.009626258804349553
30,30,7,0.009403363567304776,0.040544494639912894,30,0.006142583561227591,0.008553392117828533
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.009040493618960815,0.041268106814530546,10,0.007249589790337297,0.009029552621711744
20,50,7,0.006884241112123973,0.040649035757101194,20,0.004875681403828632,0.006729847057620394
30,50,7,0.007079771953813433,0.04057249981564469,30,0.006175248404740203,0.006664628005189004
50,50,7,0.008929623974475847,0.04055716519192343,48,0.006175704193254334,0.006680479891159029
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.007161218322698281,0.04151574902054695,10,0.005193024156791256,0.007157570953232696
20,75,7,0.007977339562443037,0.04094491246630812,20,0.004832037374658161,0.007762191799394939
30,75,7,0.007389852476450932,0.04082051211180594,30,0.0049210703433606815,0.006746712213834851
50,75,7,0.009683643117593435,0.040704399558377395,50,0.004852661804922517,0.008032456456357742
75,75,7,0.009440270282588883,0.040661455594030185,70,0.005416588422971746,0.007002010629866643
100,75,7,,,,,
10,100,7,0.007387079762989983,0.04115849487287147,10,0.004502504557885148,0.007381002803752556
20,100,7,0.008520397903372837,0.040759765337775755,20,0.004880239288969927,0.008386852749784986
30,100,7,0.008189466575508966,0.04056634151522942,30,0.004180414007900335,0.007563863948020212
50,100,7,0.009919504557885145,0.04050207766229717,50,0.003946898359161352,0.008311117738157821
75,100,7,0.009827745214220612,0.04049148182313988,73,0.004057123214828325,0.007813183148215086
100,100,7,0.010364919325433004,0.04049690392483136,95,0.004105170920692802,0.008171164461160268
10,10,8,0.015643816317228793,0.04217909314087511,10,0.008978003646308115,0.01517924327256667
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
100,10,8,,,,,
10,20,8,0.01058179580674567,0.04128626634051049,10,0.008922333637192357,0.010427856850259083
20,20,8,0.008379876937101188,0.040649945738869646,20,0.006581289881495003,0.008010007555129484
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.008502508204193264,0.041047561235679125,10,0.005900871923427548,0.008494015681465983
20,30,8,0.009820707839562454,0.04053831561124886,20,0.004752514585232429,0.009380887399925285
30,30,8,0.006886080066848975,0.040318821794779705,30,0.003900863719234277,0.0063784660893486875
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
10,50,8,0.008745405651777569,0.04149016378809481,10,0.008371804922515954,0.008400344031634036
20,50,8,0.007869649042844123,0.04089934478171377,20,0.006869412032816775,0.007477644992015798
30,50,8,0.008811722120935882,0.04079197808972551,30,0.007239930112427832,0.008013667345120306
50,50,8,0.009787854603463986,0.04075155680541477,48,0.0071210095715588,0.008674230562711029
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.007432944393801279,0.041494836987730176,10,0.006457837283500464,0.007371955155101146
20,75,8,0.008005106198723808,0.041046992001403826,20,0.006845483135824978,0.007708978001605485
30,75,8,0.007239229565481622,0.040900664649028674,30,0.006637873746581588,0.00698844667203998
50,75,8,0.008174035095715584,0.040794785702406564,50,0.006725496809480402,0.006821295389155929
75,75,8,0.009850656183530853,0.04082640085889395,70,0.007120629747797029,0.0073017488497083794
100,75,8,,,,,
10,100,8,0.009404828167730169,0.041528018391558806,10,0.006094582041932563,0.0093647523957731
20,100,8,0.009314308568824071,0.04084923539247037,20,0.004969913400182316,0.008950666148913948
30,100,8,0.009574960346399273,0.04078885653599311,30,0.00403725615314494,0.008492517587175183
