#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
10,50,8,0.01136716636280767,0.040511918118085695,10,0.0032253933454877096,0.011270871038269407
20,50,8,0.009013314949863273,0.03992598370605287,20,0.003270991340018224,0.008815133148602595
30,50,8,0.008105229261622595,0.03991112341536108,28,0.0032340929808568853,0.0070482784370967345
50,50,8,0.008833784412032813,0.039862170096207836,42,0.0032582497721057465,0.007207631155543766
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.007103697812215131,0.03925408356931632,10,0.004779081586144022,0.007101287510643771
20,75,8,0.006076988605287159,0.03871952427123063,20,0.0036175250683682923,0.006046628564079709
30,75,8,0.007673611212397451,0.038583276256442825,29,0.0032962496201762383,0.007040614750496901
50,75,8,0.007402654056517782,0.03855317195582498,44,0.0033073404740200534,0.00624107760329929
75,75,8,0.007971441659070188,0.03851743431174516,60,0.0031848093284715835,0.005773423629940044
100,75,8,,,,,
10,100,8,0.009438246581586157,0.03925452294944394,10,0.005909571558796733,0.009430300692307473
20,100,8,0.006734791704649047,0.038644525273965356,20,0.0035048974475843297,0.006610372726010977
30,100,8,0.007029580522637497,0.03862262160233566,30,0.004149884381646921,0.006518853070620019
50,100,8,0.007598355970829536,0.038534666705141295,50,0.0028899329990884287,0.00634213827537528
75,100,8,0.00764358842297175,0.03852634978627165,65,0.002941968854451548,0.005796851749639608
100,100,8,0.00782322379216044,0.0385037890023154,83,0.0029490715587967235,0.005724662837119042
10,10,9,0.01029936326344577,0.03934133288563356,10,0.006692564721968992,0.010260011325398694
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.008663059708295347,0.03939385749821331,10,0.004124747037374651,0.008656145306653342
20,20,9,0.006305780765724693,0.03883332964953509,18,0.0029770077484047312,0.006262698968176646
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.006908731540565172,0.039906928327748406,10,0.0029205036463081195,0.0069065212409802415
20,30,9,0.008237918413855969,0.039444374499124885,20,0.004309260255241543,0.007956966066095382
30,30,9,0.0063561848982072325,0.03923836395015294,28,0.003405509723488302,0.006058744522589492
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.01233172880583409,0.04052021301325433,10,0.005433272561531464,0.012190007144257754
20,50,9,0.008655776207839567,0.039625064015989066,20,0.00275253190519598,0.008378138319490984
30,50,9,0.00805174096019447,0.03956663619769675,29,0.0029083189000303857,0.007531509612218833
50,50,9,0.008069223792160428,0.039519484644977204,44,0.0027845510483135816,0.007094975448386881
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.009455238377392894,0.03978200426211486,10,0.005171059708295345,0.009435395624642861
20,75,9,0.006685967639015497,0.039123797151814035,20,0.0044685756608933355,0.006595405065494288
30,75,9,0.00787577347310848,0.039009377968181914,30,0.0034717281981160738,0.007132675263182146
50,75,9,0.007471888331814035,0.03889626300413856,45,0.0035051526891522315,0.006729263100766223
75,75,9,0.007056753114554839,0.03887906043956852,65,0.0035803684290489266,0.005621879722585442
100,75,9,,,,,
10,100,9,0.010160803555150427,0.04010910088927985,10,0.006593254329990897,0.010145211505573572
20,100,9,0.007354184138559709,0.03949054715181404,20,0.006471900638103934,0.0071905524744071934
30,100,9,0.007491446368884838,0.039434047825368176,30,0.005906532968702528,0.007076671886359314
50,100,9,0.008635060619872376,0.03941615966776663,47,0.005391795806745674,0.007502359621952159
75,100,9,0.009187529474323927,0.03940962256253014,62,0.004749361896080228,0.007512884384391873
100,100,9,0.00897015360072927,0.03938276874707383,75,0.005274544211485875,0.007355174263778391
