#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.004252846069322347,0.05885344331407301,10,0.0026947025362345912,0.003979850025621533
20,30,6,0.004227244526501968,0.058349490024741935,20,0.003041164290893325,0.004208876820584125
30,30,6,0.004133745947979654,0.058307792005009844,30,0.002954330834224092,0.00390531169320526
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.00272422840313649,0.058441725656109604,10,0.0026098623870355305,0.002666755563572855
20,50,6,0.0036830715871459417,0.05780692418953365,20,0.0006906810384135261,0.0033468051609704358
30,50,6,0.004658733302934872,0.0578391986405643,30,0.0007557126946277865,0.004102247812354781
50,50,6,0.0037276593836194417,0.05782291132522556,48,0.0008890649643820868,0.0030830082556713486
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.003586832210851942,0.05877645181303772,10,0.0025616492626008166,0.0035022610989665064
20,75,6,0.0043262869914259955,0.058367766162609046,20,0.0029398793550653676,0.004119235691022753
30,75,6,0.0052669412447704225,0.058412955584956835,30,0.003080905858579818,0.004876567802891006
50,75,6,0.004682951988697925,0.0584789925325719,50,0.003056786838190774,0.0045082412378842735
75,75,6,0.004906077843640033,0.05841719393801975,71,0.003037800584537415,0.0044914152930715275
100,75,6,,,,,
10,100,6,0.0034410716020959902,0.058349186356807026,10,0.002073911840993865,0.0031284489524408257
20,100,6,0.003251022192987033,0.05778719044557898,20,0.0008513914531958942,0.0030748569642261017
30,100,6,0.004167632174972265,0.05779155859202728,30,0.0011643407260124128,0.0035938008819980825
50,100,6,0.003318632690740842,0.0578516269126408,50,0.0011838003901899375,0.0027433348472704734
75,100,6,0.004086629142653491,0.057812280933432665,74,0.0011384277289002193,0.0033639553242553128
100,100,6,0.003918904777210528,0.05785515525373559,97,0.0010593806295363317,0.003074065610916235
10,10,7,0.0028729789730978345,0.05854024487782271,10,0.002183045424985612,0.0027301605809219166
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.0034948909037906067,0.058773461851832465,10,0.002867746540988632,0.0030113157903203553
20,20,7,0.0038934901069656268,0.05805965066040768,20,0.0020225218827785727,0.0038547870144477595
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.0042879781134838165,0.05872397799388554,10,0.002471950426443216,0.003647903614598145
20,30,7,0.005080504705451149,0.05822316416381996,20,0.0029806175764869446,0.004550317823173832
30,30,7,0.004319123542705147,0.05820610010224005,30,0.0028765918428875045,0.003689328317471188
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.0034268692863709334,0.05852948101748379,10,0.0016429836822867215,0.003371265249916821
20,50,7,0.0037196986119102733,0.05797686610953723,20,0.002110538865758216,0.003492640033935017
30,50,7,0.004678168050769244,0.058028346908587755,30,0.0021796817186297,0.004213760054383762
50,50,7,0.0037891030863873906,0.0580018186439031,48,0.0021409617210216697,0.0031363090662943753
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.0033648275913619073,0.058773461851832465,10,0.0020006577914651567,0.0033021188525607487
20,75,7,0.0037652955202904233,0.05830837805816969,20,0.0022361172363788576,0.003717770919248808
30,75,7,0.005042195827508818,0.058374335252722315,30,0.002391968964202689,0.004464878975034848
50,75,7,0.0039415911078553795,0.05835641608300132,50,0.0024867507344092207,0.003672046818087445
75,75,7,0.004285561228176374,0.05831409476017605,71,0.0024690102979247172,0.003382706959016114
100,75,7,,,,,
10,100,7,0.0033453928435277737,0.05850870078710728,10,0.0026292971348696767,0.0031527052754862354
20,100,7,0.0035601094325799438,0.057935006652663684,20,0.0017629558756475127,0.0032342444874526553
30,100,7,0.003987985339223602,0.05790609071708405,30,0.0017258305240156183,0.003170425388490587
50,100,7,0.003759651968515668,0.05794078755578145,50,0.0016124860779931382,0.0029056073154943894
75,100,7,0.004325028716085772,0.057917968753244314,74,0.0016453756512509242,0.003324037590494394
100,100,7,0.004246978270456964,0.057957645143929266,97,0.0016477676202151276,0.00301693617234973
10,10,8,0.0028729789730978345,0.05854024487782271,10,0.002183045424985612,0.0027301605809219166
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
