lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
0.1,0.8,2.0,10.0,0.1845234666666667,0.08586399999999957,9.0
0.1,0.8,2.0,20.0,0.17181333333333332,0.08260066666666649,16.6
0.1,0.8,2.0,30.0,0.15633317037037037,0.04906311111111132,23.9
0.1,0.8,2.0,50.0,0.15210947200000002,0.02954466666666682,39.2
0.1,0.8,2.0,75.0,0.15289031822222224,0.02609599999999996,54.7
0.1,0.8,2.0,100.0,0.15371216666666668,0.027081866666666676,65.6
0.1,0.9,1.0,10.0,0.1845632,0.0857793333333329,9.0
0.1,0.9,1.0,20.0,0.17912913333333333,0.08548566666666649,16.6
0.1,0.9,1.0,30.0,0.16446518518518516,0.06314088888888893,22.8
0.1,0.9,1.0,50.0,0.15435168,0.033967600000000035,35.6
0.1,0.9,1.0,75.0,0.15396295822222222,0.026128711111111112,49.8
0.1,0.9,1.0,100.0,0.15413094666666666,0.02505623333333335,58.3
0.1,0.9,2.0,10.0,0.18453813333333335,0.08580133333333291,9.0
0.1,0.9,2.0,20.0,0.17294383333333335,0.08284133333333311,16.6
0.1,0.9,2.0,30.0,0.1571945037037037,0.05170533333333356,23.9
0.1,0.9,2.0,50.0,0.15276510399999998,0.029225466666666845,40.1
0.1,0.9,2.0,75.0,0.1542528877037037,0.02841577777777777,52.4
0.1,0.9,2.0,100.0,0.15513486266666668,0.02890573333333333,64.3
0.1,1.0,1.0,10.0,0.18457386666666667,0.08576333333333289,9.0
0.1,1.0,1.0,20.0,0.17949403333333333,0.08543733333333321,16.6
0.1,1.0,1.0,30.0,0.1661292,0.06474244444444452,23.3
0.1,1.0,1.0,50.0,0.1554508,0.03472640000000002,35.4
0.1,1.0,1.0,75.0,0.1560937434074074,0.02845435555555554,49.4
0.1,1.0,1.0,100.0,0.156315204,0.02749783333333335,59.6
0.1,1.0,2.0,10.0,0.18454213333333336,0.0857953333333329,9.0
0.1,1.0,2.0,20.0,0.1756798,0.0850679999999997,16.6
0.1,1.0,2.0,30.0,0.15917764444444443,0.054170444444444674,24.0
0.1,1.0,2.0,50.0,0.15426407466666667,0.03379246666666674,38.7
0.1,1.0,2.0,75.0,0.1555150648888889,0.03196639999999999,53.3
0.1,1.0,2.0,100.0,0.15692016266666667,0.03277613333333335,65.6
0.3,0.1,1.0,10.0,0.16048706666666668,0.0478093333333338,8.9
0.3,0.1,1.0,20.0,0.14988006666666667,0.018793833333333433,17.3
0.3,0.1,1.0,30.0,0.1492981333333333,0.01642100000000005,26.7
0.3,0.1,1.0,50.0,0.15040833599999998,0.017382799999999997,41.0
0.3,0.1,1.0,75.0,0.15221094162962961,0.021312177777777795,55.5
0.3,0.1,1.0,100.0,0.1534312,0.023057966666666634,69.9
0.3,0.1,2.0,10.0,0.15587146666666668,0.03965133333333396,9.0
0.3,0.1,2.0,20.0,0.15003886666666666,0.01654783333333345,18.0
0.3,0.1,2.0,30.0,0.1509928888888889,0.01655344444444447,27.3
0.3,0.1,2.0,50.0,0.15335220266666666,0.02174120000000002,43.3
0.3,0.1,2.0,75.0,0.15766408296296297,0.02938617777777782,59.5
0.3,0.1,2.0,100.0,0.160550236,0.032748133333333304,73.8
0.3,0.2,1.0,10.0,0.16026293333333333,0.049067333333333886,8.8
0.3,0.2,1.0,20.0,0.1499569,0.019132000000000145,17.2
0.3,0.2,1.0,30.0,0.1494828888888889,0.015319222222222229,26.2
0.3,0.2,1.0,50.0,0.15046508266666667,0.016303199999999997,38.6
0.3,0.2,1.0,75.0,0.15241106251851852,0.02068857777777782,51.7
0.3,0.2,1.0,100.0,0.15373798266666666,0.02331866666666664,63.7
0.3,0.2,2.0,10.0,0.155924,0.03957733333333384,9.0
0.3,0.2,2.0,20.0,0.14966613333333334,0.016443166666666783,18.0
0.3,0.2,2.0,30.0,0.15029386666666664,0.01462655555555557,26.2
0.3,0.2,2.0,50.0,0.15322949866666666,0.02104539999999997,40.9
0.3,0.2,2.0,75.0,0.15538671170370372,0.023638933333333365,55.7
0.3,0.2,2.0,100.0,0.157606784,0.026555666666666644,72.0
0.3,0.30000000000000004,1.0,10.0,0.15882733333333335,0.0465366666666673,8.9
0.3,0.30000000000000004,1.0,20.0,0.15014793333333334,0.019042666666666798,17.3
0.3,0.30000000000000004,1.0,30.0,0.14968653333333332,0.015308222222222246,25.0
0.3,0.30000000000000004,1.0,50.0,0.15097550399999998,0.016416199999999992,37.5
0.3,0.30000000000000004,1.0,75.0,0.15221853155555556,0.01834084444444446,48.4
0.3,0.30000000000000004,1.0,100.0,0.15296330533333333,0.02099153333333333,59.7
0.3,0.30000000000000004,2.0,10.0,0.15523213333333336,0.038373333333333905,9.0
0.3,0.30000000000000004,2.0,20.0,0.14994676666666668,0.018118333333333465,17.8
0.3,0.30000000000000004,2.0,30.0,0.150457037037037,0.01638522222222225,24.8
0.3,0.30000000000000004,2.0,50.0,0.151861136,0.018563066666666656,41.0
0.3,0.30000000000000004,2.0,75.0,0.15445813333333333,0.019865466666666685,55.3
0.3,0.30000000000000004,2.0,100.0,0.156403636,0.02190563333333331,69.2
0.3,0.4,1.0,10.0,0.1600952,0.05097466666666717,9.0
0.3,0.4,1.0,20.0,0.15030786666666668,0.02045916666666677,17.3
0.3,0.4,1.0,30.0,0.14970097777777777,0.015423888888888914,24.4
0.3,0.4,1.0,50.0,0.1507656373333333,0.015457799999999983,35.8
0.3,0.4,1.0,75.0,0.15210798222222222,0.01814217777777779,48.6
0.3,0.4,1.0,100.0,0.153496732,0.021137900000000008,57.4
0.3,0.4,2.0,10.0,0.15474213333333334,0.03958466666666724,9.0
0.3,0.4,2.0,20.0,0.15003013333333334,0.017719666666666814,17.9
0.3,0.4,2.0,30.0,0.15043383703703703,0.015590000000000001,25.6
0.3,0.4,2.0,50.0,0.15180315733333333,0.01715913333333332,38.0
0.3,0.4,2.0,75.0,0.1546717842962963,0.019978622222222225,53.6
0.3,0.4,2.0,100.0,0.15574554666666668,0.02146083333333334,67.3
0.3,0.5,1.0,10.0,0.16075493333333335,0.049890666666667235,8.9
0.3,0.5,1.0,20.0,0.1505747,0.019827000000000112,17.0
0.3,0.5,1.0,30.0,0.14989269629629628,0.015945888888888853,24.1
0.3,0.5,1.0,50.0,0.15130820266666667,0.016110733333333314,35.0
0.3,0.5,1.0,75.0,0.15246945422222222,0.016287555555555562,46.6
0.3,0.5,1.0,100.0,0.15396772266666667,0.018317000000000024,57.0
0.3,0.5,2.0,10.0,0.15568973333333333,0.040578666666667325,9.0
0.3,0.5,2.0,20.0,0.15040546666666668,0.01776083333333346,17.9
0.3,0.5,2.0,30.0,0.15064475555555554,0.01553066666666671,25.5
0.3,0.5,2.0,50.0,0.15258073066666666,0.017996666666666668,39.3
0.3,0.5,2.0,75.0,0.154691584,0.018744222222222242,53.5
0.3,0.5,2.0,100.0,0.156043916,0.0225078,70.0
0.3,0.6,1.0,10.0,0.1607524,0.048084000000000564,8.9
0.3,0.6,1.0,20.0,0.1513438666666667,0.020870333333333442,16.7
0.3,0.6,1.0,30.0,0.15020616296296294,0.01605322222222225,22.4
0.3,0.6,1.0,50.0,0.151720528,0.016621866666666645,33.9
0.3,0.6,1.0,75.0,0.15353720651851852,0.017320488888888895,43.8
0.3,0.6,1.0,100.0,0.15462314133333335,0.01973533333333333,56.4
0.3,0.6,2.0,10.0,0.1559956,0.041921333333333935,9.0
0.3,0.6,2.0,20.0,0.14997216666666668,0.018217833333333475,17.9
0.3,0.6,2.0,30.0,0.15042874074074072,0.015500888888888903,24.6
0.3,0.6,2.0,50.0,0.15236327466666666,0.01775780000000001,38.3
0.3,0.6,2.0,75.0,0.15470554074074075,0.020123822222222233,52.8
0.3,0.6,2.0,100.0,0.15704943600000001,0.021775133333333332,68.4
0.3,0.7000000000000001,1.0,10.0,0.16122413333333335,0.04954266666666716,8.9
0.3,0.7000000000000001,1.0,20.0,0.15124826666666666,0.02106350000000005,15.9
0.3,0.7000000000000001,1.0,30.0,0.15087416296296294,0.01655522222222222,23.6
0.3,0.7000000000000001,1.0,50.0,0.15209723199999997,0.01702119999999998,33.0
0.3,0.7000000000000001,1.0,75.0,0.15383277274074075,0.016405422222222226,44.3
0.3,0.7000000000000001,1.0,100.0,0.15483198,0.01876033333333333,57.8
0.3,0.7000000000000001,2.0,10.0,0.15666173333333333,0.04270933333333393,9.0
0.3,0.7000000000000001,2.0,20.0,0.15055936666666667,0.021300166666666807,17.6
0.3,0.7000000000000001,2.0,30.0,0.15145376296296292,0.016845444444444455,25.8
0.3,0.7000000000000001,2.0,50.0,0.15329536533333335,0.019221799999999976,38.3
0.3,0.7000000000000001,2.0,75.0,0.15546901096296298,0.020408400000000014,54.2
0.3,0.7000000000000001,2.0,100.0,0.15647617733333333,0.022595133333333316,68.4
0.3,0.8,1.0,10.0,0.16254146666666666,0.05012533333333378,8.8
0.3,0.8,1.0,20.0,0.15223233333333336,0.02231100000000004,16.3
0.3,0.8,1.0,30.0,0.15210237037037036,0.01717277777777779,23.8
0.3,0.8,1.0,50.0,0.15286396266666666,0.017619866666666657,33.9
0.3,0.8,1.0,75.0,0.15492346074074076,0.01831275555555555,44.5
0.3,0.8,1.0,100.0,0.15559207066666667,0.020023033333333332,55.2
0.3,0.8,2.0,10.0,0.1571788,0.046170666666667304,9.0
0.3,0.8,2.0,20.0,0.15103386666666668,0.020479500000000074,17.5
0.3,0.8,2.0,30.0,0.15110016296296297,0.017732333333333378,24.8
0.3,0.8,2.0,50.0,0.15336824533333332,0.018771599999999944,38.0
0.3,0.8,2.0,75.0,0.15525057185185184,0.021273466666666664,52.0
0.3,0.8,2.0,100.0,0.15675107466666666,0.021562400000000016,68.4
0.3,0.9,1.0,10.0,0.16297413333333335,0.050796000000000396,8.9
0.3,0.9,1.0,20.0,0.15234886666666667,0.02377100000000003,16.3
0.3,0.9,1.0,30.0,0.15276194074074073,0.017546000000000013,23.4
0.3,0.9,1.0,50.0,0.15418640533333333,0.016871733333333333,32.8
0.3,0.9,1.0,75.0,0.15565718044444443,0.01990088888888888,45.2
0.3,0.9,1.0,100.0,0.15614573199999998,0.019473866666666673,54.9
0.3,0.9,2.0,10.0,0.15760333333333335,0.045374666666667375,9.0
0.3,0.9,2.0,20.0,0.1510318,0.020505666666666776,17.8
0.3,0.9,2.0,30.0,0.152128237037037,0.018511333333333352,25.2
0.3,0.9,2.0,50.0,0.153810928,0.01964899999999997,38.4
0.3,0.9,2.0,75.0,0.15602902281481482,0.022053555555555552,54.8
0.3,0.9,2.0,100.0,0.15775358933333333,0.02473606666666667,67.7
0.3,1.0,1.0,10.0,0.16280106666666666,0.0492900000000005,8.9
0.3,1.0,1.0,20.0,0.15338473333333333,0.023170500000000024,15.6
0.3,1.0,1.0,30.0,0.1534324148148148,0.018139444444444458,23.3
0.3,1.0,1.0,50.0,0.15595470933333333,0.020711799999999964,33.7
0.3,1.0,1.0,75.0,0.15668426903703703,0.021532711111111096,44.6
0.3,1.0,1.0,100.0,0.15823233466666667,0.02501480000000001,56.5
0.3,1.0,2.0,10.0,0.1584676,0.04595533333333398,9.0
0.3,1.0,2.0,20.0,0.15193336666666668,0.0213266666666668,17.4
0.3,1.0,2.0,30.0,0.1524839851851852,0.019307333333333346,25.3
0.3,1.0,2.0,50.0,0.15461725866666667,0.022349333333333315,38.4
0.3,1.0,2.0,75.0,0.1572815051851852,0.026171511111111094,52.2
0.3,1.0,2.0,100.0,0.15923134,0.028754266666666646,67.8
1.0,0.1,1.0,10.0,0.15202960000000001,0.015621000000000062,9.7
1.0,0.1,1.0,20.0,0.15243643333333334,0.017011166666666758,18.1
1.0,0.1,1.0,30.0,0.15530402962962964,0.020273444444444514,23.4
1.0,0.1,1.0,50.0,0.15845474133333332,0.025983533333333253,32.6
1.0,0.1,1.0,75.0,0.16200868740740743,0.02930262222222247,42.9
1.0,0.1,1.0,100.0,0.16450788533333333,0.034239900000000226,47.9
1.0,0.1,2.0,10.0,0.1541912,0.016451666666666778,9.9
1.0,0.1,2.0,20.0,0.15761663333333334,0.023667499999999845,18.8
1.0,0.1,2.0,30.0,0.16210143703703703,0.02914755555555553,25.9
1.0,0.1,2.0,50.0,0.16943554666666666,0.038154400000000185,36.6
1.0,0.1,2.0,75.0,0.1776365534814815,0.04867075555555643,46.4
1.0,0.1,2.0,100.0,0.18323118133333333,0.05508260000000076,53.5
1.0,0.2,1.0,10.0,0.1521604,0.013371333333333391,9.8
