lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.30000000000000004,1.0,10.0,0.05583860111682518,0.0027368662730955567,8.6
1.0,0.30000000000000004,1.0,20.0,0.054458718658030966,0.002309568660954944,17.6
1.0,0.30000000000000004,1.0,30.0,0.054189024634037374,0.0029684465034137317,23.0
1.0,0.30000000000000004,1.0,50.0,0.05398563560012577,0.002753128549288292,34.0
1.0,0.30000000000000004,1.0,75.0,0.0544101418057059,0.0032424697326204404,43.8
1.0,0.30000000000000004,1.0,100.0,0.05475983790220158,0.0037844896630785108,52.2
1.0,0.30000000000000004,2.0,10.0,0.056190660192284525,0.0027905217667863846,9.8
1.0,0.30000000000000004,2.0,20.0,0.05498045395327363,0.0027995748649525176,19.4
1.0,0.30000000000000004,2.0,30.0,0.05493447300215777,0.0037545764950707395,27.1
1.0,0.30000000000000004,2.0,50.0,0.055231237078798165,0.0036477866222899454,41.4
1.0,0.30000000000000004,2.0,75.0,0.05592886334714318,0.004354253924450261,54.2
1.0,0.30000000000000004,2.0,100.0,0.05633231303759737,0.004744231730562721,65.8
1.0,0.4,1.0,10.0,0.055861840618126324,0.0027308672383866855,8.5
1.0,0.4,1.0,20.0,0.054499966799821796,0.0024509283040575532,17.2
1.0,0.4,1.0,30.0,0.05409756280747165,0.0027116869844822384,22.8
1.0,0.4,1.0,50.0,0.05400899084933068,0.0028256243559849183,34.1
1.0,0.4,1.0,75.0,0.05457942681470316,0.0033267199435605766,44.6
1.0,0.4,1.0,100.0,0.05469299263165461,0.0035486062129942175,51.7
1.0,0.4,2.0,10.0,0.05618643886666147,0.00286417227897574,10.0
1.0,0.4,2.0,20.0,0.05502599989678927,0.002793355745400383,18.7
1.0,0.4,2.0,30.0,0.05490866927511144,0.003460268090218334,26.0
1.0,0.4,2.0,50.0,0.0554029567039368,0.0036808657449432817,40.1
1.0,0.4,2.0,75.0,0.05595458088238899,0.004297655822954265,52.2
1.0,0.4,2.0,100.0,0.05643463373892651,0.004723990938068521,62.8
1.0,0.5,1.0,10.0,0.05584593231246365,0.0028425096041790093,8.8
1.0,0.5,1.0,20.0,0.054462297942174144,0.0022065338246873593,17.4
1.0,0.5,1.0,30.0,0.054170149688961444,0.0028775396878625717,22.9
1.0,0.5,1.0,50.0,0.05413803020955462,0.0028242029423733413,31.9
1.0,0.5,1.0,75.0,0.054334594280036966,0.0033099087931309197,42.9
1.0,0.5,1.0,100.0,0.05468619787054463,0.0036279573491112627,51.2
1.0,0.5,2.0,10.0,0.056242159938004244,0.0029722611773776867,9.9
1.0,0.5,2.0,20.0,0.05503977578265482,0.0026457189751415535,19.1
1.0,0.5,2.0,30.0,0.05495875345100709,0.0035970538083583913,26.0
