#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
50,75,4,0.05163121879045682,0.1900142592935084,50,0.02694470131311262,0.04664037633346949
75,75,4,0.05255532951112759,0.1896538643322442,71,0.02676900314407247,0.04679426870771742
100,75,4,,,,,
10,100,4,0.048612909191788435,0.188998982800074,10,0.034778990197891595,0.04555284103256158
20,100,4,0.049680969114111316,0.18904926484187165,20,0.03425651932679857,0.04621336263531481
30,100,4,0.05220701559706556,0.18917899636273966,30,0.03531533197706675,0.04634389480954276
50,100,4,0.05606251155909005,0.18940541890142407,50,0.03488255964490475,0.047191030863693605
75,100,4,0.056172862338943357,0.18934072293117976,74,0.03476850995622954,0.04709704915871071
100,100,4,0.057091732938783085,0.18940698631403738,96,0.03495376363972628,0.047064917742194616
10,10,5,0.05279267616053249,0.1954350841501757,10,0.052792676160532605,0.05273839686881031
20,10,5,,,,,
30,10,5,,,,,
50,10,5,,,,,
75,10,5,,,,,
100,10,5,,,,,
10,20,5,0.04286110597373783,0.18235944146476787,10,0.02658590715738854,0.040185671865815155
20,20,5,0.03963843166265939,0.1817448446458295,20,0.031870723136674654,0.037191262551691126
30,20,5,,,,,
50,20,5,,,,,
75,20,5,,,,,
100,20,5,,,,,
10,30,5,0.06187349731829096,0.20226696874422045,10,0.04617162936933602,0.05743229774750493
20,30,5,0.06213704457185128,0.20354436378768262,20,0.05160440170149804,0.05728620959521594
30,30,5,0.06522717465014495,0.20260110350779853,30,0.05040071512237221,0.05720593974814475
50,30,5,,,,,
75,30,5,,,,,
100,30,5,,,,,
10,50,5,0.04448862585537265,0.1862137044571851,10,0.027455150730534464,0.040785362743344364
20,50,5,0.0474986129091918,0.18762241076382466,20,0.03214814129831697,0.04285175375524389
30,50,5,0.047478577153073145,0.18705294576988676,30,0.029729979656001458,0.042955202621762195
50,50,5,0.049596818938413174,0.1866664508969854,48,0.028916219715184016,0.042861537397130826
75,50,5,,,,,
100,50,5,,,,,
10,75,5,0.052404290734233396,0.19725864619937117,10,0.037534677270205256,0.049419085404261154
20,75,5,0.050476234510819284,0.1962843304975033,20,0.038445533567597535,0.04694981940189454
30,75,5,0.05453116330682449,0.19656900519902182,30,0.038329942666913246,0.04784372818861773
50,75,5,0.056739411873497306,0.19670691695949694,50,0.03822637321990012,0.04801420620582938
75,75,5,0.056905246285679084,0.1962182602798841,70,0.03781641082547312,0.047899813393847225
100,75,5,,,,,
10,100,5,0.06326058812650275,0.20636166081006102,10,0.04881634917699275,0.059038126161138904
20,100,5,0.06455982985019419,0.206564522840762,20,0.050688921768078404,0.059895801016819364
30,100,5,0.06739720115899142,0.20671963298604687,30,0.04932186671598543,0.061168218238598956
50,100,5,0.06876826336230815,0.20681721842056594,50,0.04988903273534307,0.06118898929101088
75,100,5,0.06978484680352627,0.2069667961284754,73,0.05096973059614078,0.06132442502330356
100,100,5,0.07042999815054561,0.20681379230626967,95,0.050393009062326605,0.061259938911846445
10,10,6,0.05454965785093386,0.19653366007027928,10,0.034529313852413514,0.05125128559506968
20,10,6,,,,,
30,10,6,,,,,
50,10,6,,,,,
75,10,6,,,,,
100,10,6,,,,,
10,20,6,0.04200110967264652,0.1836873497318291,10,0.02561494359164044,0.03901971962972029
20,20,6,0.03797854632883304,0.1832392038098761,20,0.025466987238764543,0.033394975594660155
30,20,6,,,,,
50,20,6,,,,,
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.03684113186609961,0.17835722211947472,10,0.01965045311633065,0.03612601628783898
20,30,6,0.034547808396523084,0.17891332994266693,20,0.026276123543554627,0.03168358214486891
30,30,6,0.03414092842611439,0.1779519861085424,30,0.023034954688366912,0.02963350195809594
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.05229332346957645,0.19564222304420198,10,0.03461253930090621,0.04944801375506884
20,50,6,0.052140743480673206,0.19586727852783428,20,0.03787220270020341,0.04906180801275391
30,50,6,0.05065963873990509,0.19460118570577237,30,0.03674557672153379,0.047609728407567074
50,50,6,0.051475864619937105,0.19448402071388937,48,0.03662104679119659,0.04629841946551769
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.05824856667283151,0.20406833734048457,10,0.04635657481043089,0.05513639351789222
20,75,6,0.05789254669872385,0.20362573978176438,20,0.04578786757906416,0.05445795398120366
30,75,6,0.05896368904506507,0.2030840166039907,30,0.045881881511620724,0.05343263880474812
50,75,6,0.06431847604956535,0.20366012576289994,50,0.04530608470501202,0.05512372703930419
75,75,6,0.06491708279390912,0.2030636417812301,70,0.04498243018309596,0.054180866098542065
100,75,6,,,,,
10,100,6,0.05710190493804342,0.19157712224893658,10,0.028176437950804482,0.05183332051730704
20,100,6,0.05910393933789545,0.19309957000184946,20,0.028439985204364686,0.05322784225998325
